"","temp_degC","date","count"
"2684",16.1,2008-05-11,5
"2685",16.5,2008-05-11,2
"2686",17,2008-05-11,2
"2687",17.4,2008-05-11,1
"2688",17.9,2008-05-11,1
"2689",15.1,2008-06-12,198
"2690",15.6,2008-06-12,569
"2691",16.1,2008-06-12,646
"2692",16.5,2008-06-12,1207
"2693",17,2008-06-12,2799
"2694",17.4,2008-06-12,4680
"2695",17.9,2008-06-12,5455
"2696",18.3,2008-06-12,942
"2697",18.8,2008-06-12,373
"2698",19.2,2008-06-12,200
"2699",19.7,2008-06-12,72
"2700",20.1,2008-06-12,35
"2701",20.6,2008-06-12,8
"2702",21,2008-06-12,3
"2703",21.5,2008-06-12,2
"2704",21.9,2008-06-12,2
"2705",22.3,2008-06-12,1
"2706",23.2,2008-06-12,1
"2707",16.5,2008-07-06,1
"2708",17,2008-07-06,1
"2709",17.6,2008-07-06,17
"2710",18.1,2008-07-06,47
"2711",18.7,2008-07-06,222
"2712",19.2,2008-07-06,429
"2713",19.7,2008-07-06,2332
"2714",20.2,2008-07-06,5178
"2715",20.8,2008-07-06,5128
"2716",21.3,2008-07-06,799
"2717",21.8,2008-07-06,179
"2718",22.3,2008-07-06,69
"2719",22.8,2008-07-06,20
"2720",23.3,2008-07-06,10
"2721",23.8,2008-07-06,3
"2722",9.4,2008-08-15,1
"2723",9.9,2008-08-15,1
"2724",10.4,2008-08-15,3
"2725",10.9,2008-08-15,15
"2726",11.4,2008-08-15,78
"2727",11.8,2008-08-15,180
"2728",12.3,2008-08-15,401
"2729",12.8,2008-08-15,1056
"2730",13.3,2008-08-15,1051
"2731",13.7,2008-08-15,944
"2732",14.2,2008-08-15,1153
"2733",14.7,2008-08-15,1274
"2734",15.1,2008-08-15,1003
"2735",15.6,2008-08-15,400
"2736",16.1,2008-08-15,56
"2737",16.5,2008-08-15,23
"2738",18.1,2008-08-23,3
"2739",18.7,2008-08-23,883
"2740",19.2,2008-08-23,8084
"2741",19.7,2008-08-23,4457
"2742",20.2,2008-08-23,1108
"2743",20.8,2008-08-23,257
"2744",21.3,2008-08-23,40
"2745",21.8,2008-08-23,16
"2746",22.3,2008-08-23,6
"2747",22.8,2008-08-23,2
"2748",8.9,2008-08-31,1
"2749",9.9,2008-08-31,2
"2750",10.4,2008-08-31,1
"2751",10.9,2008-08-31,4
"2752",11.4,2008-08-31,7
"2753",11.8,2008-08-31,5
"2754",12.3,2008-08-31,16
"2755",12.8,2008-08-31,23
"2756",13.3,2008-08-31,30
"2757",13.7,2008-08-31,41
"2758",14.2,2008-08-31,70
"2759",14.7,2008-08-31,109
"2760",15.1,2008-08-31,137
"2761",15.6,2008-08-31,205
"2762",16.1,2008-08-31,251
"2763",16.5,2008-08-31,409
"2764",17,2008-08-31,576
"2765",17.4,2008-08-31,1450
"2766",17.9,2008-08-31,5864
"2767",18.3,2008-08-31,4758
"2768",18.8,2008-08-31,565
"2769",19.2,2008-08-31,132
"2770",19.7,2008-08-31,46
"2771",20.1,2008-08-31,19
"2772",20.6,2008-08-31,6
"2773",21,2008-08-31,6
"2774",21.5,2008-08-31,2
"2775",21.9,2008-08-31,1
"2776",22.4,2008-08-31,2
"2777",10.4,2008-09-08,1
"2778",11,2008-09-08,2
"2779",11.5,2008-09-08,1
"2780",12.1,2008-09-08,3
"2781",12.7,2008-09-08,2
"2782",13.2,2008-09-08,22
"2783",13.8,2008-09-08,45
"2784",14.3,2008-09-08,96
"2785",14.9,2008-09-08,235
"2786",15.4,2008-09-08,387
"2787",16,2008-09-08,644
"2788",16.5,2008-09-08,1590
"2789",17,2008-09-08,5471
"2790",17.6,2008-09-08,3204
"2791",18.1,2008-09-08,147
"2792",18.7,2008-09-08,16
"2793",19.2,2008-09-08,4
"2794",12.1,2008-10-10,311
"2795",12.7,2008-10-10,7633
"2796",13.2,2008-10-10,6697
"2797",13.8,2008-10-10,410
"2798",14.3,2008-10-10,30
"2799",14.9,2008-10-10,8
"2800",15.4,2008-10-10,2
"2801",0.3,2008-10-18,27
"2802",0.8,2008-10-18,67
"2803",1.3,2008-10-18,66
"2804",1.8,2008-10-18,54
"2805",2.4,2008-10-18,54
"2806",2.9,2008-10-18,72
"2807",3.4,2008-10-18,99
"2808",3.9,2008-10-18,124
"2809",4.4,2008-10-18,228
"2810",4.9,2008-10-18,237
"2811",5.4,2008-10-18,253
"2812",6,2008-10-18,324
"2813",6.5,2008-10-18,389
"2814",7,2008-10-18,437
"2815",7.5,2008-10-18,558
"2816",7.9,2008-10-18,681
"2817",8.4,2008-10-18,839
"2818",8.9,2008-10-18,1576
"2819",9.4,2008-10-18,2567
"2820",9.9,2008-10-18,3546
"2821",10.4,2008-10-18,3590
"2822",10.9,2008-10-18,610
"2823",11.4,2008-10-18,13
"2824",8.7,2008-10-26,1
"2825",9.3,2008-10-26,111
"2826",9.8,2008-10-26,5306
"2827",10.4,2008-10-26,8950
"2828",11,2008-10-26,522
"2829",11.5,2008-10-26,24
"2830",12.1,2008-10-26,2
"2831",0.3,2008-11-11,363
"2832",0.9,2008-11-11,562
"2833",1.5,2008-11-11,542
"2834",2.1,2008-11-11,381
"2835",2.7,2008-11-11,365
"2836",3.4,2008-11-11,543
"2837",4,2008-11-11,662
"2838",4.6,2008-11-11,1002
"2839",5.2,2008-11-11,1883
"2840",5.8,2008-11-11,750
"2841",6.4,2008-11-11,35
"2842",0.3,2008-11-27,270
"2843",0.9,2008-11-27,1038
"2844",1.5,2008-11-27,3952
"2845",2.1,2008-11-27,7316
"2846",2.7,2008-11-27,904
"2847",3.4,2008-11-27,22
"2848",9.3,2009-05-22,20
"2849",9.8,2009-05-22,379
"2850",10.4,2009-05-22,1017
"2851",11,2009-05-22,2436
"2852",11.5,2009-05-22,2864
"2853",12.1,2009-05-22,2602
"2854",12.7,2009-05-22,1927
"2855",13.2,2009-05-22,1688
"2856",13.8,2009-05-22,675
"2857",14.3,2009-05-22,305
"2858",14.9,2009-05-22,261
"2859",15.4,2009-05-22,129
"2860",16,2009-05-22,71
"2861",16.5,2009-05-22,48
"2862",17,2009-05-22,28
"2863",17.6,2009-05-22,15
"2864",18.1,2009-05-22,12
"2865",19.2,2009-05-22,1
"2866",19.7,2009-05-22,2
"2867",7.5,2009-05-30,2
"2868",7.9,2009-05-30,1
"2869",8.4,2009-05-30,5
"2870",8.9,2009-05-30,3
"2871",9.4,2009-05-30,7
"2872",9.9,2009-05-30,22
"2873",10.4,2009-05-30,49
"2874",10.9,2009-05-30,153
"2875",11.4,2009-05-30,597
"2876",11.8,2009-05-30,3893
"2877",12.3,2009-05-30,3872
"2878",12.8,2009-05-30,1300
"2879",13.3,2009-05-30,666
"2880",13.7,2009-05-30,363
"2881",14.2,2009-05-30,229
"2882",14.7,2009-05-30,161
"2883",15.1,2009-05-30,91
"2884",15.6,2009-05-30,41
"2885",16.1,2009-05-30,32
"2886",16.5,2009-05-30,9
"2887",17,2009-05-30,5
"2888",17.4,2009-05-30,3
"2889",17.9,2009-05-30,4
"2890",18.3,2009-05-30,1
"2891",3.9,2009-09-03,1
"2892",4.4,2009-09-03,2
"2893",4.9,2009-09-03,1
"2894",5.4,2009-09-03,7
"2895",6,2009-09-03,30
"2896",6.5,2009-09-03,75
"2897",7,2009-09-03,154
"2898",7.5,2009-09-03,252
"2899",7.9,2009-09-03,392
"2900",8.4,2009-09-03,457
"2901",8.9,2009-09-03,533
"2902",9.4,2009-09-03,593
"2903",9.9,2009-09-03,631
"2904",10.4,2009-09-03,764
"2905",10.9,2009-09-03,958
"2906",11.4,2009-09-03,932
"2907",11.8,2009-09-03,387
"2908",12.3,2009-09-03,289
"2909",12.8,2009-09-03,558
"2910",13.3,2009-09-03,375
"2911",13.7,2009-09-03,342
"2912",14.2,2009-09-03,220
"2913",14.7,2009-09-03,215
"2914",15.1,2009-09-03,189
"2915",15.6,2009-09-03,24
"2916",16.1,2009-09-03,5
"2917",16.5,2009-09-03,3
"2918",17,2009-09-03,3
"2919",17.4,2009-09-03,1
"2920",17.9,2009-09-03,1
"2921",18.3,2009-09-03,2
"2922",3.9,2009-09-19,1
"2923",4.4,2009-09-19,1
"2924",4.9,2009-09-19,2
"2925",5.4,2009-09-19,7
"2926",6,2009-09-19,8
"2927",6.5,2009-09-19,14
"2928",7,2009-09-19,29
"2929",7.5,2009-09-19,53
"2930",7.9,2009-09-19,76
"2931",8.4,2009-09-19,146
"2932",8.9,2009-09-19,244
"2933",9.4,2009-09-19,335
"2934",9.9,2009-09-19,348
"2935",10.4,2009-09-19,428
"2936",10.9,2009-09-19,428
"2937",11.4,2009-09-19,411
"2938",11.8,2009-09-19,442
"2939",12.3,2009-09-19,538
"2940",12.8,2009-09-19,620
"2941",13.3,2009-09-19,913
"2942",13.7,2009-09-19,1416
"2943",14.2,2009-09-19,3732
"2944",14.7,2009-09-19,2267
"2945",15.1,2009-09-19,22
"2946",3.9,2009-10-05,1
"2947",4.9,2009-10-05,2
"2948",5.4,2009-10-05,10
"2949",6,2009-10-05,31
"2950",6.5,2009-10-05,51
"2951",7,2009-10-05,119
"2952",7.5,2009-10-05,196
"2953",7.9,2009-10-05,289
"2954",8.4,2009-10-05,356
"2955",8.9,2009-10-05,449
"2956",9.4,2009-10-05,497
"2957",9.9,2009-10-05,699
"2958",10.4,2009-10-05,760
"2959",10.9,2009-10-05,1478
"2960",11.4,2009-10-05,1789
"2961",11.8,2009-10-05,137
"2962",12.3,2009-10-05,25
"2963",12.8,2009-10-05,6
"2964",13.3,2009-10-05,2
"2965",4.9,2009-10-21,2
"2966",5.4,2009-10-21,6
"2967",6,2009-10-21,19
"2968",6.5,2009-10-21,43
"2969",7,2009-10-21,175
"2970",7.5,2009-10-21,1779
"2971",7.9,2009-10-21,7178
"2972",8.4,2009-10-21,3434
"2973",8.9,2009-10-21,862
"2974",9.4,2009-10-21,269
"2975",9.9,2009-10-21,81
"2976",10.4,2009-10-21,31
"2977",10.9,2009-10-21,3
"2978",4.4,2009-11-22,5
"2979",4.9,2009-11-22,159
"2980",5.4,2009-11-22,6571
"2981",6,2009-11-22,9797
"2982",6.5,2009-11-22,625
"2983",7,2009-11-22,34
"2984",7.5,2009-11-22,1
"2985",6,2010-05-01,1
"2986",6.5,2010-05-01,17
"2987",7,2010-05-01,169
"2988",7.5,2010-05-01,1000
"2989",7.9,2010-05-01,1254
"2990",8.4,2010-05-01,1296
"2991",8.9,2010-05-01,2249
"2992",9.4,2010-05-01,1831
"2993",9.9,2010-05-01,803
"2994",10.4,2010-05-01,339
"2995",10.9,2010-05-01,209
"2996",11.4,2010-05-01,102
"2997",11.8,2010-05-01,64
"2998",12.3,2010-05-01,23
"2999",12.8,2010-05-01,21
"3000",13.3,2010-05-01,10
"3001",13.7,2010-05-01,5
"3002",14.7,2010-05-01,2
"3003",15.1,2010-05-01,2
"3004",16.1,2010-05-01,1
"3005",7,2010-05-17,6
"3006",7.5,2010-05-17,660
"3007",7.9,2010-05-17,4553
"3008",8.4,2010-05-17,3054
"3009",8.9,2010-05-17,3218
"3010",9.4,2010-05-17,2261
"3011",9.9,2010-05-17,991
"3012",10.4,2010-05-17,662
"3013",10.9,2010-05-17,502
"3014",11.4,2010-05-17,364
"3015",11.8,2010-05-17,281
"3016",12.3,2010-05-17,197
"3017",12.8,2010-05-17,168
"3018",13.3,2010-05-17,102
"3019",13.7,2010-05-17,64
"3020",14.2,2010-05-17,41
"3021",14.7,2010-05-17,29
"3022",15.1,2010-05-17,14
"3023",15.6,2010-05-17,8
"3024",16.1,2010-05-17,3
"3025",16.5,2010-05-17,9
"3026",17,2010-05-17,2
"3027",17.4,2010-05-17,2
"3028",17.9,2010-05-17,2
"3029",13.7,2010-06-02,2
"3030",14.2,2010-06-02,5
"3031",14.7,2010-06-02,5
"3032",15.1,2010-06-02,10
"3033",15.6,2010-06-02,22
"3034",16.1,2010-06-02,82
"3035",16.5,2010-06-02,340
"3036",17,2010-06-02,1957
"3037",17.4,2010-06-02,4626
"3038",17.9,2010-06-02,3711
"3039",18.3,2010-06-02,3109
"3040",18.8,2010-06-02,1583
"3041",19.2,2010-06-02,489
"3042",19.7,2010-06-02,194
"3043",20.1,2010-06-02,117
"3044",20.6,2010-06-02,52
"3045",21,2010-06-02,28
"3046",21.5,2010-06-02,9
"3047",21.9,2010-06-02,9
"3048",22.4,2010-06-02,2
"3049",22.8,2010-06-02,3
"3050",23.2,2010-06-02,4
"3051",7,2010-06-18,1
"3052",7.5,2010-06-18,5
"3053",7.9,2010-06-18,11
"3054",8.4,2010-06-18,5
"3055",8.9,2010-06-18,6
"3056",9.4,2010-06-18,9
"3057",9.9,2010-06-18,74
"3058",10.4,2010-06-18,67
"3059",10.9,2010-06-18,121
"3060",11.4,2010-06-18,149
"3061",11.8,2010-06-18,265
"3062",12.3,2010-06-18,395
"3063",12.8,2010-06-18,379
"3064",13.3,2010-06-18,513
"3065",13.7,2010-06-18,934
"3066",14.2,2010-06-18,1428
"3067",14.7,2010-06-18,2075
"3068",15.1,2010-06-18,2211
"3069",15.6,2010-06-18,3257
"3070",16.1,2010-06-18,1777
"3071",16.5,2010-06-18,1188
"3072",17,2010-06-18,709
"3073",17.4,2010-06-18,450
"3074",17.9,2010-06-18,333
"3075",18.3,2010-06-18,238
"3076",18.8,2010-06-18,164
"3077",19.2,2010-06-18,126
"3078",19.7,2010-06-18,72
"3079",20.1,2010-06-18,47
"3080",20.6,2010-06-18,31
"3081",21,2010-06-18,16
"3082",21.5,2010-06-18,5
"3083",21.9,2010-06-18,4
"3084",22.4,2010-06-18,5
"3085",22.8,2010-06-18,4
"3086",23.2,2010-06-18,1
"3087",2.7,2010-07-12,1
"3088",13.2,2010-07-12,3
"3089",13.8,2010-07-12,3
"3090",14.3,2010-07-12,7
"3091",14.9,2010-07-12,16
"3092",15.4,2010-07-12,24
"3093",16,2010-07-12,33
"3094",16.5,2010-07-12,49
"3095",17.1,2010-07-12,87
"3096",17.6,2010-07-12,116
"3097",18.1,2010-07-12,164
"3098",18.7,2010-07-12,297
"3099",19.2,2010-07-12,458
"3100",19.7,2010-07-12,422
"3101",20.2,2010-07-12,505
"3102",20.8,2010-07-12,998
"3103",21.3,2010-07-12,1752
"3104",21.8,2010-07-12,1700
"3105",22.3,2010-07-12,745
"3106",22.8,2010-07-12,140
"3107",23.3,2010-07-12,27
"3108",23.8,2010-07-12,6
"3109",24.4,2010-07-12,2
"3110",18.7,2010-08-29,5
"3111",19.2,2010-08-29,1388
"3112",19.7,2010-08-29,8078
"3113",20.2,2010-08-29,3816
"3114",20.8,2010-08-29,977
"3115",21.3,2010-08-29,334
"3116",21.8,2010-08-29,127
"3117",22.3,2010-08-29,46
"3118",22.8,2010-08-29,20
"3119",23.3,2010-08-29,9
"3120",23.8,2010-08-29,1
"3121",24.3,2010-08-29,4
"3122",24.9,2010-08-29,1
"3123",8.4,2010-09-06,1
"3124",8.9,2010-09-06,1
"3125",9.4,2010-09-06,4
"3126",9.9,2010-09-06,3
"3127",10.4,2010-09-06,10
"3128",10.9,2010-09-06,6
"3129",11.4,2010-09-06,11
"3130",11.8,2010-09-06,15
"3131",12.3,2010-09-06,30
"3132",12.8,2010-09-06,34
"3133",13.3,2010-09-06,38
"3134",13.7,2010-09-06,80
"3135",14.2,2010-09-06,210
"3136",14.7,2010-09-06,232
"3137",15.1,2010-09-06,389
"3138",15.6,2010-09-06,595
"3139",16.1,2010-09-06,1026
"3140",16.5,2010-09-06,2444
"3141",17,2010-09-06,4346
"3142",17.4,2010-09-06,4473
"3143",17.9,2010-09-06,1149
"3144",18.3,2010-09-06,87
"3145",18.8,2010-09-06,33
"3146",19.2,2010-09-06,3
"3147",19.7,2010-09-06,1
"3148",5.8,2010-09-14,1
"3149",6.4,2010-09-14,2
"3150",6.9,2010-09-14,10
"3151",7.5,2010-09-14,21
"3152",8.1,2010-09-14,69
"3153",8.7,2010-09-14,140
"3154",9.3,2010-09-14,291
"3155",9.8,2010-09-14,442
"3156",10.4,2010-09-14,498
"3157",11,2010-09-14,508
"3158",11.5,2010-09-14,402
"3159",12.1,2010-09-14,334
"3160",12.7,2010-09-14,325
"3161",13.2,2010-09-14,351
"3162",13.8,2010-09-14,504
"3163",14.3,2010-09-14,2584
"3164",14.9,2010-09-14,3548
"3165",15.4,2010-09-14,130
"3166",16,2010-09-14,1
"3167",11.4,2010-10-08,748
"3168",11.8,2010-10-08,11678
"3169",12.3,2010-10-08,4411
"3170",12.8,2010-10-08,290
"3171",13.3,2010-10-08,49
"3172",13.7,2010-10-08,13
"3173",14.2,2010-10-08,3
"3174",14.7,2010-10-08,1
"3175",4.6,2010-11-17,2
"3176",5.2,2010-11-17,190
"3177",5.8,2010-11-17,7322
"3178",6.4,2010-11-17,6953
"3179",6.9,2010-11-17,790
"3180",7.5,2010-11-17,41
"3181",8.1,2010-11-17,3
"3182",6.4,2011-05-12,1
"3183",6.9,2011-05-12,47
"3184",7.5,2011-05-12,255
"3185",8.1,2011-05-12,977
"3186",8.7,2011-05-12,2843
"3187",9.3,2011-05-12,4062
"3188",9.8,2011-05-12,2874
"3189",10.4,2011-05-12,1806
"3190",11,2011-05-12,959
"3191",11.5,2011-05-12,451
"3192",12.1,2011-05-12,152
"3193",12.7,2011-05-12,74
"3194",13.2,2011-05-12,46
"3195",13.8,2011-05-12,31
"3196",14.3,2011-05-12,8
"3197",14.9,2011-05-12,3
"3198",15.4,2011-05-12,2
"3199",16,2011-05-12,1
"3200",16.5,2011-05-12,1
"3201",16.1,2011-06-21,67
"3202",16.5,2011-06-21,4069
"3203",17,2011-06-21,5592
"3204",17.4,2011-06-21,3991
"3205",17.9,2011-06-21,1741
"3206",18.3,2011-06-21,882
"3207",18.8,2011-06-21,396
"3208",19.2,2011-06-21,227
"3209",19.7,2011-06-21,115
"3210",20.1,2011-06-21,55
"3211",20.6,2011-06-21,18
"3212",21,2011-06-21,20
"3213",21.5,2011-06-21,7
"3214",21.9,2011-06-21,8
"3215",22.4,2011-06-21,2
"3216",22.8,2011-06-21,1
"3217",23.2,2011-06-21,2
"3218",16,2011-06-29,1
"3219",16.5,2011-06-29,30
"3220",17.1,2011-06-29,1607
"3221",17.6,2011-06-29,7609
"3222",18.1,2011-06-29,4151
"3223",18.7,2011-06-29,716
"3224",19.2,2011-06-29,259
"3225",19.7,2011-06-29,103
"3226",20.2,2011-06-29,48
"3227",20.8,2011-06-29,14
"3228",21.3,2011-06-29,6
"3229",21.8,2011-06-29,1
"3230",22.3,2011-06-29,1
"3231",11.4,2011-07-07,2
"3232",11.8,2011-07-07,2
"3233",12.3,2011-07-07,4
"3234",12.8,2011-07-07,12
"3235",13.3,2011-07-07,7
"3236",13.7,2011-07-07,11
"3237",14.2,2011-07-07,17
"3238",14.7,2011-07-07,37
"3239",15.1,2011-07-07,50
"3240",15.6,2011-07-07,64
"3241",16.1,2011-07-07,120
"3242",16.5,2011-07-07,198
"3243",17,2011-07-07,388
"3244",17.4,2011-07-07,626
"3245",17.9,2011-07-07,1244
"3246",18.3,2011-07-07,2614
"3247",18.8,2011-07-07,1327
"3248",19.2,2011-07-07,540
"3249",19.7,2011-07-07,81
"3250",20.1,2011-07-07,24
"3251",20.6,2011-07-07,7
"3252",21,2011-07-07,5
"3253",21.5,2011-07-07,1
"3254",18.7,2011-07-15,5
"3255",19.2,2011-07-15,1821
"3256",19.7,2011-07-15,8203
"3257",20.2,2011-07-15,4040
"3258",20.8,2011-07-15,611
"3259",21.3,2011-07-15,133
"3260",21.8,2011-07-15,36
"3261",22.3,2011-07-15,21
"3262",22.8,2011-07-15,5
"3263",23.3,2011-07-15,4
"3264",23.8,2011-07-15,1
"3265",24.4,2011-07-15,1
"3266",24.9,2011-07-15,1
"3267",20.2,2011-07-31,1166
"3268",20.8,2011-07-31,9378
"3269",21.3,2011-07-31,4139
"3270",21.8,2011-07-31,393
"3271",22.3,2011-07-31,105
"3272",22.8,2011-07-31,33
"3273",23.3,2011-07-31,14
"3274",23.8,2011-07-31,3
"3275",24.4,2011-07-31,3
"3276",24.9,2011-07-31,2
"3277",13.3,2011-10-11,817
"3278",13.7,2011-10-11,10697
"3279",14.2,2011-10-11,5357
"3280",14.7,2011-10-11,243
"3281",15.1,2011-10-11,59
"3282",15.6,2011-10-11,14
"3283",16.1,2011-10-11,6
"3284",0.3,2011-11-04,13
"3285",0.9,2011-11-04,26
"3286",1.5,2011-11-04,38
"3287",2.1,2011-11-04,56
"3288",2.7,2011-11-04,61
"3289",3.4,2011-11-04,72
"3290",4,2011-11-04,90
"3291",4.6,2011-11-04,124
"3292",5.2,2011-11-04,178
"3293",5.8,2011-11-04,300
"3294",6.4,2011-11-04,818
"3295",6.9,2011-11-04,2978
"3296",7.5,2011-11-04,9029
"3297",8.1,2011-11-04,798
"3298",1.3,2011-11-12,23
"3299",1.8,2011-11-12,87
"3300",2.4,2011-11-12,56
"3301",2.9,2011-11-12,71
"3302",3.4,2011-11-12,59
"3303",3.9,2011-11-12,147
"3304",4.4,2011-11-12,559
"3305",4.9,2011-11-12,2108
"3306",5.4,2011-11-12,6628
"3307",6,2011-11-12,7098
"3308",6.5,2011-11-12,317
"3309",16,2012-06-15,1
"3310",16.5,2012-06-15,402
"3311",17,2012-06-15,4572
"3312",17.6,2012-06-15,7125
"3313",18.1,2012-06-15,2126
"3314",18.6,2012-06-15,490
"3315",19.2,2012-06-15,190
"3316",19.7,2012-06-15,73
"3317",20.2,2012-06-15,24
"3318",20.8,2012-06-15,14
"3319",21.3,2012-06-15,3
"3320",21.8,2012-06-15,1
"3321",11,2012-08-18,1
"3322",11.5,2012-08-18,1
"3323",12.7,2012-08-18,1
"3324",13.2,2012-08-18,2
"3325",13.8,2012-08-18,6
"3326",14.3,2012-08-18,17
"3327",14.9,2012-08-18,19
"3328",15.4,2012-08-18,26
"3329",16,2012-08-18,48
"3330",16.5,2012-08-18,91
"3331",17,2012-08-18,112
"3332",17.6,2012-08-18,135
"3333",18.1,2012-08-18,209
"3334",18.7,2012-08-18,261
"3335",19.2,2012-08-18,559
"3336",19.7,2012-08-18,1870
"3337",20.2,2012-08-18,6208
"3338",20.8,2012-08-18,1581
"3339",21.3,2012-08-18,62
"3340",21.8,2012-08-18,5
"3341",22.3,2012-08-18,1
"3342",22.8,2012-08-18,1
"3343",18.1,2012-09-03,419
"3344",18.7,2012-09-03,8919
"3345",19.2,2012-09-03,5331
"3346",19.7,2012-09-03,592
"3347",20.2,2012-09-03,71
"3348",20.8,2012-09-03,21
"3349",21.3,2012-09-03,3
"3350",21.8,2012-09-03,3
"3351",8.7,2012-09-19,1
"3352",9.3,2012-09-19,4
"3353",9.8,2012-09-19,6
"3354",10.4,2012-09-19,9
"3355",11,2012-09-19,21
"3356",11.5,2012-09-19,17
"3357",12.1,2012-09-19,31
"3358",12.7,2012-09-19,28
"3359",13.2,2012-09-19,26
"3360",13.8,2012-09-19,28
"3361",14.3,2012-09-19,33
"3362",14.9,2012-09-19,91
"3363",15.4,2012-09-19,313
"3364",16,2012-09-19,2938
"3365",16.5,2012-09-19,8671
"3366",17,2012-09-19,3032
"3367",17.6,2012-09-19,50
"3368",18.1,2012-09-19,4
"3369",2.7,2012-10-21,5
"3370",3.4,2012-10-21,4
"3371",4,2012-10-21,14
"3372",4.6,2012-10-21,38
"3373",5.2,2012-10-21,115
"3374",5.8,2012-10-21,205
"3375",6.4,2012-10-21,335
"3376",6.9,2012-10-21,485
"3377",7.5,2012-10-21,584
"3378",8.1,2012-10-21,819
"3379",8.7,2012-10-21,1214
"3380",9.3,2012-10-21,2783
"3381",9.8,2012-10-21,1979
"3382",10.4,2012-10-21,245
"3383",11,2012-10-21,4
"3384",2.7,2012-11-06,1
"3385",3.4,2012-11-06,2
"3386",4,2012-11-06,14
"3387",4.6,2012-11-06,47
"3388",5.2,2012-11-06,132
"3389",5.8,2012-11-06,348
"3390",6.4,2012-11-06,781
"3391",6.9,2012-11-06,1717
"3392",7.5,2012-11-06,6016
"3393",8.1,2012-11-06,5535
"3394",8.7,2012-11-06,673
"3395",9.3,2012-11-06,2
"3396",3.4,2012-11-22,7
"3397",4,2012-11-22,151
"3398",4.6,2012-11-22,2997
"3399",5.2,2012-11-22,10887
"3400",5.8,2012-11-22,1264
"3401",6.4,2012-11-22,25
"3402",6.9,2012-11-22,2
"3403",6.9,2013-05-01,2
"3404",7.5,2013-05-01,319
"3405",8.1,2013-05-01,1058
"3406",8.7,2013-05-01,945
"3407",9.3,2013-05-01,929
"3408",9.8,2013-05-01,1212
"3409",10.4,2013-05-01,2004
"3410",11,2013-05-01,2549
"3411",11.5,2013-05-01,1994
"3412",12.1,2013-05-01,1628
"3413",12.7,2013-05-01,1044
"3414",13.2,2013-05-01,607
"3415",13.8,2013-05-01,248
"3416",14.3,2013-05-01,127
"3417",14.9,2013-05-01,75
"3418",15.4,2013-05-01,44
"3419",16,2013-05-01,31
"3420",16.5,2013-05-01,14
"3421",17,2013-05-01,8
"3422",17.6,2013-05-01,7
"3423",18.1,2013-05-01,1
"3424",18.7,2013-05-01,4
"3425",19.2,2013-05-01,2
"3426",19.7,2013-05-01,1
"3427",21.8,2013-05-01,1
"3428",5.2,2013-05-17,2
"3429",5.8,2013-05-17,9
"3430",6.4,2013-05-17,15
"3431",6.9,2013-05-17,54
"3432",7.5,2013-05-17,78
"3433",8.1,2013-05-17,181
"3434",8.7,2013-05-17,628
"3435",9.3,2013-05-17,2483
"3436",9.8,2013-05-17,3937
"3437",10.4,2013-05-17,2855
"3438",11,2013-05-17,488
"3439",11.5,2013-05-17,171
"3440",12.1,2013-05-17,72
"3441",12.7,2013-05-17,18
"3442",13.2,2013-05-17,8
"3443",13.8,2013-05-17,3
"3444",14.3,2013-05-17,2
"3445",0,2013-07-12,2
"3446",0.1,2013-07-12,2
"3447",0.2,2013-07-12,3
"3448",0.3,2013-07-12,2
"3449",0.4,2013-07-12,2
"3450",0.5,2013-07-12,2
"3451",0.6,2013-07-12,1
"3452",0.7,2013-07-12,1
"3453",0.8,2013-07-12,3
"3454",0.9,2013-07-12,1
"3455",1,2013-07-12,2
"3456",1.1,2013-07-12,2
"3457",1.2,2013-07-12,1
"3458",1.3,2013-07-12,2
"3459",1.4,2013-07-12,3
"3460",1.6,2013-07-12,2
"3461",1.7,2013-07-12,3
"3462",1.8,2013-07-12,2
"3463",1.9,2013-07-12,3
"3464",2,2013-07-12,1
"3465",2.1,2013-07-12,1
"3466",2.2,2013-07-12,1
"3467",2.3,2013-07-12,1
"3468",2.4,2013-07-12,3
"3469",2.5,2013-07-12,1
"3470",2.6,2013-07-12,4
"3471",2.8,2013-07-12,1
"3472",2.9,2013-07-12,3
"3473",3.1,2013-07-12,5
"3474",3.2,2013-07-12,2
"3475",3.3,2013-07-12,1
"3476",3.4,2013-07-12,1
"3477",3.5,2013-07-12,2
"3478",3.6,2013-07-12,1
"3479",3.8,2013-07-12,3
"3480",4,2013-07-12,2
"3481",4.1,2013-07-12,2
"3482",4.2,2013-07-12,3
"3483",4.3,2013-07-12,1
"3484",4.4,2013-07-12,1
"3485",4.5,2013-07-12,5
"3486",4.6,2013-07-12,2
"3487",4.7,2013-07-12,4
"3488",4.8,2013-07-12,4
"3489",4.9,2013-07-12,5
"3490",5,2013-07-12,5
"3491",5.1,2013-07-12,4
"3492",5.2,2013-07-12,4
"3493",5.3,2013-07-12,1
"3494",5.4,2013-07-12,7
"3495",5.5,2013-07-12,2
"3496",5.6,2013-07-12,1
"3497",5.7,2013-07-12,7
"3498",5.8,2013-07-12,8
"3499",5.9,2013-07-12,3
"3500",6,2013-07-12,7
"3501",6.1,2013-07-12,3
"3502",6.2,2013-07-12,3
"3503",6.3,2013-07-12,6
"3504",6.4,2013-07-12,3
"3505",6.5,2013-07-12,5
